fpr,tpr,threshold
0.13523729525409492,0.851373182552504,0.22487048270581542
0.13523729525409492,0.8529886914378029,0.22486856163759303
0.13817723645527089,0.8529886914378029,0.22123985974545257
0.13817723645527089,0.8562197092084006,0.21942245897158985
0.14069718605627887,0.8562197092084006,0.21696677018864446
0.14069718605627887,0.8578352180936996,0.21632102303830528
0.14363712725745484,0.8578352180936996,0.21178865081410417
0.14363712725745484,0.8594507269789984,0.2104480192729241
0.14573708525829485,0.8594507269789984,0.2075456313714265
0.14573708525829485,0.8610662358642972,0.20717045323577593
0.14657706845863083,0.8610662358642972,0.20519211537371299
0.14657706845863083,0.8626817447495961,0.20438923144081375
0.14783704325913483,0.8626817447495961,0.20308807307904297
0.14783704325913483,0.864297253634895,0.20142082549620707
0.1486770264594708,0.864297253634895,0.20072931390376028
0.1486770264594708,0.8675282714054927,0.19928111322746847
0.15413691726165477,0.8675282714054927,0.19114477142656358
0.15413691726165477,0.8691437802907916,0.19086024287728426
0.16001679966400673,0.8691437802907916,0.18215973676289565
0.16001679966400673,0.8707592891760905,0.17940215215271862
0.1625367492650147,0.8707592891760905,0.17591855020085187
0.1625367492650147,0.8723747980613893,0.17480645488781515
0.1629567408651827,0.8723747980613893,0.17431244152228603
0.1629567408651827,0.8739903069466882,0.1740771272126113
0.16379672406551868,0.8739903069466882,0.1738256978531021
0.16379672406551868,0.877221324717286,0.17347715731302776
0.16757664846703066,0.877221324717286,0.16978386345139054
0.16757664846703066,0.8804523424878837,0.16948776648400463
0.16799664006719867,0.8804523424878837,0.1687965692110424
0.16799664006719867,0.8820678513731826,0.1687666839582007
0.17093658126837463,0.8820678513731826,0.1676427312698374
